Assignment,Organization Name
841888,Juniper Networks
b0a86e,Juniper Networks
0881f4,Juniper Networks
e0d8c4,"Qingdao Intelligent&Precise Electronics Co.,Ltd."
9cd1d0,"Guangzhou Ronsuo Electronic Technology Co.,Ltd"
3c792b,"Dongguan Auklink TechnologyCo.,Ltd"
1616,BROWAN COMMUNICATIONS INCORPORATION
5c9462,"Shenzhen Jiuzhou Electric Co.,LTD"
bc9e2c,"China Mobile Group Device Co.,Ltd."
0,TECNA SpA
c0c70a,Ruckus Wireless
545dd9,EDISTEC
404cca,Espressif Inc.
ccd81f,"Maipu Communication Technology Co.,Ltd."
74e798,Juniper Networks
487310,Juniper Networks
14b3a1,Juniper Networks
d4996c,Juniper Networks
e4bcaa,Xiaomi Communications Co Ltd
40dead,Juniper Networks
0c599c,Juniper Networks
c409b7,Juniper Networks
38141b,Secure Letter Inc.
b461e9,"Sichuan AI-Link Technology Co., Ltd."
6.4e+205,NTN Technical Service Corporation
2c9811,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.
90d689,"Huahao Fangzhou Technology Co.,Ltd"
c08b2a,"Cisco Systems, Inc"
2cca75,Robert Bosch GmbH AnP
88c6e8,"HUAWEI TECHNOLOGIES CO.,LTD"
707ce3,"HUAWEI TECHNOLOGIES CO.,LTD"
3c6f9b,zte corporation
9052bf,"Sichuan Tianyi Comheart Telecom Co.,LTD"
48a98a,Routerboard.com
60efab,Silicon Laboratories
8.81e+61,Onion Corporation
2c002a,Shenzhen TINNO Mobile Technology Corp.
e88843,Xiaomi Communications Co Ltd
28022e,"Apple, Inc."
fc9ca7,"Apple, Inc."
48e15c,"Apple, Inc."
7415f5,"Apple, Inc."
acfc82,Shenzhen Sundray Technologies Company Limited
705a6f,IEEE Registration Authority
dca313,"Shenzhen Changjin Communication Technology Co.,Ltd"
70b651,Eight Sleep
1c6760,Phonesuite
5c22da,Technicolor CH USA Inc.
43201,Broadcom Limited
7c1779,EM Microelectronic
386f6b,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
541149,"vivo Mobile Communication Co., Ltd."
90ceb8,Texas Instruments
689a21,"Fiberhome Telecommunication Technologies Co.,LTD"
38396c,"Huawei Device Co., Ltd."
507000000,"Huawei Device Co., Ltd."
dc7794,"Huawei Device Co., Ltd."
90ab96,Silicon Laboratories
704698,"HUAWEI TECHNOLOGIES CO.,LTD"
78084d,"HUAWEI TECHNOLOGIES CO.,LTD"
ecaa8f,"HUAWEI TECHNOLOGIES CO.,LTD"
44eb2e,"ALPSALPINE CO,.LTD"
047f0e,"Barrot Technology Co.,LTD"
f4331c,"Toast, Inc."
b04b68,NAKAYO Inc
f86b14,"Barrot Technology Co.,LTD"
00187f,ZODIANET
ccf826,"Samsung Electronics Co.,Ltd"
182654,"Samsung Electronics Co.,Ltd"
5451de,"Cisco Systems, Inc"
b4bc7c,Texas Instruments
f88a5e,Texas Instruments
d8341c,"GD Midea Air-Conditioning Equipment Co.,Ltd."
ac81f3,Nokia Corporation
6.06e+43,"Barrot Technology Co.,LTD"
88948e,Max Weishaupt GmbH
dcb347,"SHENZHEN FAST TECHNOLOGIES CO.,LTD"
60292b,"TP-LINK TECHNOLOGIES CO.,LTD."
5c64f3,"sywinkey HongKong Co,. Limited?"
605699,Marelli Morocco LLC SARL
28e424,"New H3C Technologies Co., Ltd"
a8f8c9,NXP Semiconductor (Tianjin) LTD.
94720f,"Guangdong Nanguang Photo&Video Systems Co., Ltd."
646876,Edifier International
4c0617,Taicang T&W Electronics
d49af6,AzureWave Technology Inc.
e49d73,Edgecore Networks Corporation
2c1809,"Apple, Inc."
fc47d8,"Apple, Inc."
d40145,"ATW TECHNOLOGY, INC."
7830f5,TBT Inc.
88af7b,"Nanjing Powercore Tech Co.,Ltd"
8c8e0d,zte corporation
9c8824,PetroCloud LLC
54d7e3,"Aruba, a Hewlett Packard Enterprise Company"
7c646c,LG Electronics
7896a3,"Extreme Networks, Inc."
48c1ee,"Honor Device Co., Ltd."
fc3fa6,eero inc.
a024f9,"Chengdu InnovaTest Technology Co., Ltd"
e0b98a,"Shenzhen Taike industrial automation company,Ltd"
50804a,"Quectel Wireless Solutions Co.,Ltd."
a486ae,"Quectel Wireless Solutions Co.,Ltd."
58d391,"Quectel Wireless Solutions Co.,Ltd."
0024ac,"Hangzhou DPtech Technologies Co., Ltd."
cc087b,"HUAWEI TECHNOLOGIES CO.,LTD"
704777,Ruckus Wireless
00068f,"Telemonitor, Inc."
40067,Stanley Black & Decker
601521,Redarc Electronics
e426d5,"Motorola Mobility LLC, a Lenovo Company"
5c2faf,HomeWizard B.V.
54c6ff,"New H3C Technologies Co., Ltd"
f4e975,"New H3C Technologies Co., Ltd"
d4d4da,Espressif Inc.
386407,"Qingdao Intelligent&Precise Electronics Co.,Ltd."
e04b41,"Hangzhou Beilian Low Carbon Technology Co., Ltd."
a8ee6d,Fine Point-High Export
c47b80,"Protempis, LLC"
00090f,"Fortinet, Inc."
000ce6,"Fortinet, Inc."
4c22f3,Arcadyan Corporation
200c86,GX India Pvt Ltd
88b86f,Infinix mobility limited
280aee,Renesas Electronics (Penang) Sdn. Bhd.
70aed5,"Apple, Inc."
846082,"Hyperloop Technologies, Inc dba Virgin Hyperloop"
f04f7c,Amazon Technologies Inc.
f0a225,Amazon Technologies Inc.
d43a2c,"Google, Inc."
e8aacb,"Samsung Electronics Co.,Ltd"
385319,34ED LLC DBA Centegix
c4e5b1,Suzhou PanKore Integrated Circuit Technology Co. Ltd.
acc4a9,"Fiberhome Telecommunication Technologies Co.,LTD"
7c949f,"Shenzhen iComm Semiconductor CO.,LTD"
3c2ca6,"Beijing Xiaomi Electronics Co.,Ltd"
34f223,"Fujian Newland Communication Science Technology Co.,Ltd."
e8ef22,"Siemens Numerical Control Ltd., Nanjing"
786c84,Amazon Technologies Inc.
94be09,"China Mobile Group Device Co.,Ltd."
e07526,China Dragon Technology Limited
1461a4,"Honor Device Co., Ltd."
c4eb43,Sagemcom Broadband SAS
c4eb41,Sagemcom Broadband SAS
7.43e+41,"YUSUR Technology Co., Ltd."
d09686,IEEE Registration Authority
94d86b,nass magnet Hungária Kft.
38a9ea,"HK DAPU ELECTRONIC TECHNOLOGY CO., LIMITED"
24e50f,"Google, Inc."
c091b9,Amazon Technologies Inc.
1c63a5,securityplatform
4c74a7,IEEE Registration Authority
b8d4bc,zte corporation
702804,"Realme Chongqing Mobile Telecommunications Corp.,Ltd."
e48e10,CIG SHANGHAI CO LTD
64dbf7,"Nokia Shanghai Bell Co., Ltd."
3ca2c3,"vivo Mobile Communication Co., Ltd."
bcd0eb,"New H3C Technologies Co., Ltd"
605801,"Shandong ZTop Microelectronics Co., Ltd."
d8630d,"Motorola (Wuhan) Mobility Technologies Communication Co., Ltd."
9c635b,zte corporation
c4aac4,"Zhejiang Dahua Technology Co., Ltd."
e0c264,Intel Corporate
24dc0f,"Phytium Technology Co.,Ltd."
684992,Cisco Meraki
14dc51,"Xiamen Cheerzing IOT Technology Co.,Ltd."
04331f,"Huawei Device Co., Ltd."
f8075d,"Huawei Device Co., Ltd."
98226e,Amazon Technologies Inc.
f89b6e,Nokia Solutions and Networks GmbH & Co. KG
f8a4fb,"Nanjing Decowell Automation Co.,LTD"
5c475e,Ring LLC
54102e,"HUAWEI TECHNOLOGIES CO.,LTD"
94d54d,"HUAWEI TECHNOLOGIES CO.,LTD"
d4baba,IEEE Registration Authority
9cd8e3,"Wuhan Huazhong Numerical Control Co., Ltd"
24f0d3,"Samsung Electronics Co.,Ltd"
582071,"Samsung Electronics Co.,Ltd"
60c7be,"Realme Chongqing Mobile Telecommunications Corp.,Ltd."
54c45b,Arcadyan Corporation
80bc37,Ruckus Wireless
68962e,"HUAWEI TECHNOLOGIES CO.,LTD"
cc3dd1,"HUAWEI TECHNOLOGIES CO.,LTD"
0404b8,"China Hualu Panasonic AVC Networks Co., LTD."
94ad23,"Apple, Inc."
20a5cb,"Apple, Inc."
f421ca,"Apple, Inc."
3c0268,"Infinera, Inc."
7408de,"Fujian Landi Commercial Technology Co., Ltd."
10fc33,"Huawei Device Co., Ltd."
203626,TP-Link Corporation Limited
f082c0,Silicon Laboratories
18d6dd,"HUAWEI TECHNOLOGIES CO.,LTD"
fc1803,"HUAWEI TECHNOLOGIES CO.,LTD"
e001a6,Edgecore Networks Corporation
c0515c,zte corporation
40c2ba,"COMPAL INFORMATION (KUNSHAN) CO., LTD. "
bc89a7,"Apple, Inc."
7c2f80,Gigaset Communications GmbH
943c96,Sagemcom Broadband SAS
30b0ea,"Shenzhen Chuangxin Internet Communication Technology Co., Ltd"
7cdccc,"BEIJING STARBLAZE TECHNOLOGY CO.,LTD"
401a58,Wistron Neweb Corporation
2cf2a5,Sagemcom Broadband SAS
4cfc22,"SHANGHAI HI-TECH CONTROL SYSTEM CO.,LTD."
cc5ef8,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.
a49e69,Silicon Laboratories
70b7e4,Broadcom Limited
1423f2,Broadcom Limited
b08101,"Honor Device Co., Ltd."
485ded,"Sichuan Tianyi Comheart Telecom Co.,LTD"
5cfc6e,"Sichuan Tianyi Comheart Telecom Co.,LTD"
a41cb4,DFI Inc
005cc2,"SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO.,LTD."
7c50da,E.J Ward
dce650,"Extreme Networks, Inc."
84f44c,"International Integrated Systems., Inc."
e4ece8,"Samsung Electronics Co.,Ltd"
c8908a,"Samsung Electronics Co.,Ltd"
403306,Taicang T&W Electronics
000bf8,"Infinera, Inc."
783ea1,"Nokia Shanghai Bell Co., Ltd."
dcb7ac,"Aruba, a Hewlett Packard Enterprise Company"
142d79,"Fiberhome Telecommunication Technologies Co.,LTD"
34479a,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
d8e844,zte corporation
e46a35,"Realme Chongqing Mobile Telecommunications Corp.,Ltd."
2004f3,"Honor Device Co., Ltd."
38e7c0,"Hui Zhou Gaoshengda Technology Co.,LTD"
709c45,"HUAWEI TECHNOLOGIES CO.,LTD"
fc1263,ASKEY COMPUTER CORP
58305b,"Shanghai Junqian Sensing Technology Co.,LTD"
5c0758,"Ufispace Co., LTD."
a03131,Procenne Digital Security
c071aa,"ShenZhen OnMicro Electronics Co.,Ltd."
f0c1ce,"GoodWe Technologies CO., Ltd"
fc0736,"Huawei Device Co., Ltd."
94a07d,"Huawei Device Co., Ltd."
6883cb,"Apple, Inc."
68b9c2,Earda Technologies co Ltd
ecc07a,Laird Connectivity
c81ec2,ITEL MOBILE LIMITED
9c0591,"Mellanox Technologies, Inc."
589a3e,Amazon Technologies Inc.
e838a0,"Vizio, Inc"
88b863,"HISENSE VISUAL TECHNOLOGY CO.,LTD"
1c46d1,SKY UK LIMITED
003f10,"Shenzhen GainStrong Technology Co., Ltd."
8822b2,Chipsea Technologies (Shenzhen) Corp.
4802af,Telit Communication s.p.a
fcc737,"Shaanxi Gangsion Electronic Technology Co., Ltd"
94286f,zte corporation
400ef3,zte corporation
9401ac,"Wuhan Qianyang Iotian Technology Co., Ltd"
5431d4,TGW Mechanics GmbH
e016b1,"Advanced Design Technology co.,ltd."
ac606f,"Nokia Shanghai Bell Co., Ltd."
e4b555,"Huawei Device Co., Ltd."
2877b1,Tri plus grupa d.o.o.
405ef6,"Samsung Electronics Co.,Ltd"
945244,"Samsung Electronics Co.,Ltd"
9c2e7a,"Samsung Electronics Co.,Ltd"
7c6305,Amazon Technologies Inc.
d87e6f,CASCINATION AG
044f7a,"China Mobile Group Device Co.,Ltd."
c43cb0,SHENZHEN BILIAN ELECTRONIC CO.，LTD
906aeb,Microsoft Corporation
c4eb39,Sagemcom Broadband SAS
0052c8,Made Studio Design Ltd.
6865b7,"Zhishang Chuanglian Technology Co., Ltd"
743af4,Intel Corporate
687a64,Intel Corporate
bc0358,Intel Corporate
b4466b,REALTIMEID AS
2c93fb,Sercomm France Sarl
7844fd,"TP-LINK TECHNOLOGIES CO.,LTD."
c06911,Arista Networks
582b0a,Texas Instruments
089df4,Intel Corporate
dc4628,Intel Corporate
0c9192,Intel Corporate
48ad9a,Intel Corporate
58c57e,"Fiberhome Telecommunication Technologies Co.,LTD"
3c0b4f,Yandex Services AG
4c312d,"Sichuan AI-Link Technology Co., Ltd."
c04e30,Espressif Inc.
ac15a2,TP-Link Corporation Limited
acdf9f,Arcadyan Corporation
d4e22f,"Roku, Inc"
b8b409,"Samsung Electronics Co.,Ltd"
2418c0,E. Wehrle GmbH
0021d0,Global Display Solutions Spa
34cf6c,"Hangzhou Taili wireless communication equipment Co.,Ltd"
489be0,"Realme Chongqing Mobile Telecommunications Corp.,Ltd."
64d814,"Cisco Systems, Inc"
7c11cd,QianTang Technology
447f77,Connected Home
48062b,Private
749779,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.
402230,"Shenzhen SuperElectron Technology Co.,Ltd."
145bb9,ConMet
c82496,"Jiangsu Yinhe  Electronics Co.,Ltd."
b859c8,"70mai Co.,Ltd."
a8e207,GOIP Global Services Pvt. Ltd.
5cfa25,Sagemcom Broadband SAS
f8cdc8,"Sichuan Tianyi Comheart Telecom Co.,LTD"
e0f678,"Fiberhome Telecommunication Technologies Co.,LTD"
28f7d6,"Fiberhome Telecommunication Technologies Co.,LTD"
e0d738,WireStar Networks
c8ebec,"Shenzhen YOUHUA Technology Co., Ltd	"
047c16,"Micro-Star INTL CO., LTD."
1794,"Cisco Systems, Inc"
f4ce46,Hewlett Packard
f0b661,eero inc.
0425f0,Nokia
4857d2,Broadcom Limited
9c2183,Broadcom Limited
241fbd,"Extreme Networks, Inc."
403b7b,"Huawei Device Co., Ltd."
0830ce,"Fiberhome Telecommunication Technologies Co.,LTD"
14130b,Garmin International
90235b,Amazon Technologies Inc.
1cbcec,"silex technology, Inc."
90cd1f,"Quectel Wireless Solutions Co.,Ltd."
d834ee,SHURE INCORPORATED
94c5a6,ITEL MOBILE LIMITED
e06a05,"Shenzhen YOUHUA Technology Co., Ltd	"
b0285b,JUHUA Technology Inc.
404244,"Cisco Systems, Inc"
04b6be,CIG SHANGHAI CO LTD
48dc9d,"Grandprint(Beijing) Technology Co., LTD."
64fd96,Sagemcom Broadband SAS
fcb97e,GE Appliances
b89fcc,"HUAWEI TECHNOLOGIES CO.,LTD"
3425be,Amazon Technologies Inc.
9ce041,Nokia
783486,Nokia
8c763f,"ARRIS Group, Inc."
281293,"Honor Device Co., Ltd."
c0a938,"HUAWEI TECHNOLOGIES CO.,LTD"
9cbfcd,"HUAWEI TECHNOLOGIES CO.,LTD"
88034c,"WEIFANG GOERTEK ELECTRONICS CO.,LTD"
64989e,TRINNOV AUDIO
bcc746,"Hon Hai Precision IND.CO.,LTD"
c0ede5,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
10a562,Iton Technology Corp.
d4a3eb,"Shenzhen iComm Semiconductor CO.,LTD"
7cecb1,"Apple, Inc."
5ce91e,"Apple, Inc."
30e8e4,Qorvo International Pte. Ltd.
f0d415,Intel Corporate
d4d853,Intel Corporate
643172,"ZHEJIANG HISING TECHNOLOGY CO.,LTD"
d0fcd0,"HUMAX Co., Ltd."
20fadb,"Huahao Kunpeng Technology (chengDu)  Co.,Ltd."
0c8b95,Espressif Inc.
cc4792,ASIX Electronics Corporation
e046ee,NETGEAR
5876ac,SERNET (SUZHOU) TECHNOLOGIES CORPORATION
d4f0ea,"Beijing Xiaomi Mobile Software Co., Ltd"
78152d,UNION CHIP TECHNOLOGY LIMITED
00a554,Intel Corporate
14448f,Edgecore Networks Corporation
dcbe49,ITEL MOBILE LIMITED
9c9561,"Hui Zhou Gaoshengda Technology Co.,LTD"
50dcd0,"Observint Technologies, Inc."
80691a,Belkin International Inc.
e0036b,"Samsung Electronics Co.,Ltd"
1869d4,"Samsung Electronics Co.,Ltd"
685e1c,Texas Instruments
38ab41,Texas Instruments
9c4f5f,"Google, Inc."
a02942,Intel Corporate
0463d0,"Huawei Device Co., Ltd."
1071b3,Zyxel Communications Corporation
0c8629,IEEE Registration Authority
50c1f0,NXP Semiconductor (Tianjin) LTD.
f4848d,"TP-LINK TECHNOLOGIES CO.,LTD."
581122,ASUSTek COMPUTER INC.
74694a,"Sichuan Tianyi Comheart Telecom Co.,LTD"
00b0ee,"Ajile Systems, Inc."
b87ee5,Intelbras
60beb4,"S-Bluetech co., limited"
90df7d,"Realme Chongqing Mobile Telecommunications Corp.,Ltd."
742a8a,"shenzhen worldelite electronics co., LTD"
a854a2,Heimgard Technologies AS
b4b742,Amazon Technologies Inc.
78a03f,Amazon Technologies Inc.
5046ae,MERCURY CORPORATION
b099d7,"Samsung Electronics Co.,Ltd"
98a92d,"New H3C Technologies Co., Ltd"
5c24e2,"Suzhou Denbom Electronic S&T Co., Ltd"
94abfe,Nokia
bc1d89,"Motorola Mobility LLC, a Lenovo Company"
30f70d,"Cisco Systems, Inc"
e47305,"Shenzhen INVT Electric CO.,Ltd"
b01b4b,Invisible Fun Studio Limited
747446,"Google, Inc."
7820a5,"Nintendo Co.,Ltd"
2078cd,"Apple, Inc."
30d53e,"Apple, Inc."
24813b,"Cisco Systems, Inc"
0cb8e8,Renesas Electronics (Penang) Sdn. Bhd.
ec5c84,"Murata Manufacturing Co., Ltd."
c0886d,Securosys SA
f0a654,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.
a069d9,"New H3C Technologies Co., Ltd"
20fe00,Amazon Technologies Inc.
f421ae,Shanghai Xiaodu Technology Limited
604f5b,"Huawei Device Co., Ltd."
f412fa,Espressif Inc.
b0f208,AVM Audiovisuelles Marketing und Computersysteme GmbH
f0b2b9,Intel Corporate
dc99fe,Armatura LLC
9cf155,Nokia
5023a2,"Apple, Inc."
98698a,"Apple, Inc."
78fbd8,"Apple, Inc."
a4c337,"Apple, Inc."
b0f1d8,"Apple, Inc."
d0880c,"Apple, Inc."
1c57dc,"Apple, Inc."
487412,"OnePlus Technology (Shenzhen) Co., Ltd"
14dce2,THALES AVS France
c89bd7,"Realme Chongqing Mobile Telecommunications Corp.,Ltd."
28b133,"SHINEMAN(SHENZHEN) Tech. Cor., Ltd."
985f4f,"Tongfang Computer Co.,Ltd."
34f86e,Parker Hannifin Corporation
0caebd,Edifier International
a8e621,Amazon Technologies Inc.
3ccfb4,"Telink Semiconductor (Shanghai) Co., Ltd."
043ce8,"Shenzhen SuperElectron Technology Co.,Ltd."
98b08b,"Samsung Electronics Co.,Ltd"
9c2595,"Samsung Electronics Co.,Ltd"
74e6b8,LG Electronics
28d0f5,"Ruijie Networks Co.,LTD"
e8f375,Nokia
e831cd,Espressif Inc.
90f260,"Shenzhen Honesty Electronics Co.,Ltd."
1889cf,TECNO MOBILE LIMITED
6cd869,"Guangzhou Sat Infrared Co.,LTD"
381ec7, Chipsea Technologies(Shenzhen) Corp.
d004b0,"Samsung Electronics Co.,Ltd"
e8eecc,Fantasia Trading LLC
04bd97,"Cisco Systems, Inc"
541651,"Ruijie Networks Co.,LTD"
60bc4c,EWM Hightec Welding GmbH
0c2369,Honeywell SPS
ac0425,ball-b GmbH Co KG
086ae5,Amazon Technologies Inc.
a06720,China Dragon Technology Limited
94c9b7,IEEE Registration Authority
2072a9,"Beijing Xiaomi Electronics Co.,Ltd"
209be6,Guangzhou Shiyuan Electronic Technology Company Limited
7087a7,"Murata Manufacturing Co., Ltd."
4ce0db,Xiaomi Communications Co Ltd
7c33f9,"HUAWEI TECHNOLOGIES CO.,LTD"
a08069,Intel Corporate
a81710,"Bouffalo Lab (Nanjing) Co., Ltd."
941865,NETGEAR
a8587c,Shoogee GmbH & Co. KG
84160c,Broadcom Limited
206296,"Shenzhen Malio Technology Co.,Ltd"
2c3358,Intel Corporate
d0622c,"Xi'an Yipu Telecom Technology Co.,Ltd."
e05689,Lootom Telcovideo Network (Wuxi) Co Ltd
4076a9,"Huawei Device Co., Ltd."
f438c1,"Huawei Device Co., Ltd."
28ea2d,"Apple, Inc."
b8e60c,"Apple, Inc."
48352b,"Apple, Inc."
4ce6c0,"Apple, Inc."
3888a4,"Apple, Inc."
44da30,"Apple, Inc."
38f7f1,"Huawei Device Co., Ltd."
8cb094,"Airtech I&C Co., Ltd"
ec6488,"Honor Device Co., Ltd."
98bedc,"Honor Device Co., Ltd."
e42761,"Honor Device Co., Ltd."
a06974,"Honor Device Co., Ltd."
e06cf6,ESSENCORE limited
78c62b,"FUJIAN STAR-NET COMMUNICATION CO.,LTD"
d46624,"Cisco Systems, Inc"
1c869a,"Samsung Electronics Co.,Ltd"
70a8d3,Intel Corporate
d8fbd6,Amazon Technologies Inc.
9c47f9,LJU Automatisierungstechnik GmbH
a02bb8,Hewlett Packard
00064d,Sencore
d4f98d,Espressif Inc.
9c9019,Beyless
14019c,Ubyon Inc.
0434f6,"Motorola (Wuhan) Mobility Technologies Communication Co., Ltd."
546925,"PS INODIC CO., LTD."
5058b0,"Hunan Greatwall Computer System Co., Ltd."
d07880,"Fiberhome Telecommunication Technologies Co.,LTD"
14cb65,Microsoft Corporation
7810,"FUJIAN STAR-NET COMMUNICATION CO.,LTD"
4861ee,"Samsung Electronics Co.,Ltd"
a84b4d,"Samsung Electronics Co.,Ltd"
f4f309,"Samsung Electronics Co.,Ltd"
e8cbed, Chipsea Technologies(Shenzhen) Corp.
34100,Texas Instruments
18b96e,"Dongguan Liesheng Electronic Co., Ltd."
64be63,STORDIS GmbH
3c869a,"HUAWEI TECHNOLOGIES CO.,LTD"
2c2768,"HUAWEI TECHNOLOGIES CO.,LTD"
546990,"HUAWEI TECHNOLOGIES CO.,LTD"
d80a60,"HUAWEI TECHNOLOGIES CO.,LTD"
0cc6fd,Xiaomi Communications Co Ltd
50dad6,Xiaomi Communications Co Ltd
7857b0,GERTEC BRASIL LTDA
c4f122,Nexar Ltd.
6007c4,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
086f48,"Shenzhen iComm Semiconductor CO.,LTD"
0816d5,GOERTEK INC.
1c568e,Zioncom Electronics (Shenzhen) Ltd.
28563a,"Fiberhome Telecommunication Technologies Co.,LTD"
3c5576,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.
f89522,"HUAWEI TECHNOLOGIES CO.,LTD"
f8b132,"HUAWEI TECHNOLOGIES CO.,LTD"
e84727,"Quectel Wireless Solutions Co.,Ltd."
540f57,Silicon Laboratories
4448ff,"Qingdao Haier Technology Co.,Ltd"
d4d7cf,"Realme Chongqing Mobile Telecommunications Corp.,Ltd."
f4e4d7,"FUJIAN STAR-NET COMMUNICATION CO.,LTD"
ac8226,"Qingdao Haier Technology Co.,Ltd"
c8cb9e,Intel Corporate
04c461,"Murata Manufacturing Co., Ltd."
a08222,"Qingdao Haier Technology Co.,Ltd"
e01f2b,Nokia Solutions and Networks GmbH & Co. KG
d4e2cb,Technicolor CH USA Inc.
28c538,"Apple, Inc."
0499b9,"Apple, Inc."
78028b,"Apple, Inc."
f84d89,"Apple, Inc."
f84e17,Sony Corporation
a8c266,"HUMAX Co., Ltd."
bcdb09,Cisco Meraki
ec2beb,Amazon Technologies Inc.
9c2ba6,"Ruijie Networks Co.,LTD"
941457,Shenzhen Sundray Technologies Company Limited
e4c0e2,Sagemcom Broadband SAS
4c3fa7,uGrid Network Inc.
2070,"Shenzhen iComm Semiconductor CO.,LTD"
bc5729,"Shenzhen KKM Co., Ltd"
64b94e,Dell Technologies
545000000000,Syrotech Networks. Ltd.
94ff3c,"Fortinet, Inc."
001d5b,Tecvan Informatica Ltda
1cae3e,IEEE Registration Authority
d0c35a,Jabil Circuit de Chihuahua
84b630,"Sichuan Tianyi Comheart Telecom Co.,LTD"
b898ad,"Motorola Mobility LLC, a Lenovo Company"
7052d8,ITEL MOBILE LIMITED
90eb48,"Shanghai XinMiaoLink Technology Co., Ltd"
185345,Nokia
e48210,"HUAWEI TECHNOLOGIES CO.,LTD"
f8f7b9,"HUAWEI TECHNOLOGIES CO.,LTD"
58c7ac,"New H3C Technologies Co., Ltd"
0ccafb,TPVision Europe B.V
249745,"HUAWEI TECHNOLOGIES CO.,LTD"
d86c5a,"HUMAX Co., Ltd."
207bd2,ASIX Electronics Corporation
687724,"TP-LINK TECHNOLOGIES CO.,LTD."
182df7,JY COMPANY
ec2c11,CWD INNOVATION LIMITED
f8b54d,Intel Corporate
38a8cd,IEEE Registration Authority
546706,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
c0f535,"AMPAK Technology,Inc."
8c3db1,"Beijing H-IoT Technology Co., Ltd."
d8a6f0,"Wu Qi Technologies,Inc."
08e4df,"Shenzhen Sande Dacom Electronics Co., Ltd"
145808,Taicang T&W Electronics
f4239c,SERNET (SUZHOU) TECHNOLOGIES CORPORATION
105a17,Tuya Smart Inc.
008a76,"Apple, Inc."
f03575,"Hui Zhou Gaoshengda Technology Co.,LTD"
908175,"Samsung Electronics Co.,Ltd"
307467,"Samsung Electronics Co.,Ltd"
f0cd31,"Samsung Electronics Co.,Ltd"
6401fb,Landis+Gyr GmbH
545284,"Huawei Device Co., Ltd."
646140,"Huawei Device Co., Ltd."
c4170e,"Huawei Device Co., Ltd."
c4e532,Arcadyan Corporation
e444e5,"Extreme Networks, Inc."
7c8334,IEEE Registration Authority
7432c2,KYOLIS
00ce30,Express LUCK Industrial Ltd.
c46e33,"Zhong Ge Smart Technology Co., Ltd."
2442bc,"Alinco,incorporated"
18fc26,Qorvo International Pte. Ltd.
1c9dc2,Espressif Inc.
640e9b,"ISHIDA MEDICAL CO., LTD."
24f603,"HUAWEI TECHNOLOGIES CO.,LTD"
ec937d,Technicolor CH USA Inc.
ecc1ab,Guangzhou Shiyuan Electronic Technology Company Limited
906a94,"hangzhou huacheng network technology co., ltd"
100c29,"Shenzhen NORCO lntelligent Technology Co.,Ltd"
5c8382,Nokia
283613,IEEE Registration Authority
0000c8,ALTOS COMPUTER SYSTEMS
fca64c,"Alibaba cloud computing Co., Ltd"
e069ba,"Cisco Systems, Inc"
2436da,"Cisco Systems, Inc"
4cebd6,Espressif Inc.
ec7c2c,"HUAWEI TECHNOLOGIES CO.,LTD"
0caaee,"Ansjer Electronics Co., Ltd."
2037a5,"Apple, Inc."
dcb54f,"Apple, Inc."
b8374a,"Apple, Inc."
08fa28,"HUAWEI TECHNOLOGIES CO.,LTD"
f4b19c,AltoBeam (China) Inc.
a8d081,"Huawei Device Co., Ltd."
740cee,"Huawei Device Co., Ltd."
6cb4fd,"Huawei Device Co., Ltd."
38b800,Wistron Neweb Corporation
cc312a,"HUIZHOU TCL COMMUNICATION ELECTRON CO.,LTD"
a0941a,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
0c0e76,D-Link International
7.03e+99,Iton Technology Corp.
1c2ce0,Shanghai  Mountain View Silicon
6c11b3,"Wu Qi Technologies,Inc."
104738,"Nokia Shanghai Bell Co., Ltd."
f8ca85,NEC Corporation
300eb8,LG Electronics
bc3329,Sony Interactive Entertainment Inc.
a88940,"Huawei Device Co., Ltd."
30b037,"New H3C Technologies Co., Ltd"
fc122c,"HUAWEI TECHNOLOGIES CO.,LTD"
6cd1e5,"HUAWEI TECHNOLOGIES CO.,LTD"
a85b36,IEEE Registration Authority
3039a9,"Hongshan Information Science and Technology (HangZhou) Co.,Ltd."
fcd908,Xiaomi Communications Co Ltd
1c573e,Altice Labs S.A.
d0167c,eero inc.
84144d,Intel Corporate
9c6bf0,"Shenzhen Yipingfang Network Technology Co., Ltd."
44953b,RLTech India Private Limited
4c77cb,Intel Corporate
945afc,Amazon Technologies Inc.
00d76d,Intel Corporate
b41cab,"ICR, inc."
44d5cc,Amazon Technologies Inc.
